"Indikator","Ausprägung","Jahr","Raumbezug","Indikatorwert","Basiswert.1","Basiswert.2","Name.Basiswert.1","Name.Basiswert.2"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2008,"01 Altstadt - Lehel",16,30,187,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2008,"02 Ludwigsvorstadt - Isarvorstadt",34.4,153,445,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2008,"03 Maxvorstadt",29.7,159,535,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2008,"04 Schwabing - West",20.3,57,281,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2008,"05 Au - Haidhausen",18.8,76,405,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2008,"06 Sendling",18.4,38,207,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2008,"07 Sendling - Westpark",20.9,39,187,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2008,"08 Schwanthalerhöhe",37.2,96,258,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2008,"09 Neuhausen - Nymphenburg",14.9,78,522,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2008,"10 Moosach",26.8,45,168,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2008,"11 Milbertshofen - Am Hart",34.1,141,413,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2008,"12 Schwabing - Freimann",14.4,85,591,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2008,"13 Bogenhausen",12,39,326,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2008,"14 Berg am Laim",23.2,35,151,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2008,"15 Trudering - Riem",17,65,382,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2008,"16 Ramersdorf - Perlach",29.6,195,659,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2008,"17 Obergiesing - Fasangarten",12,23,191,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2008,"18 Untergiesing - Harlaching",9,20,221,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2008,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",13,64,491,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2008,"20 Hadern",16.1,31,193,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2008,"21 Pasing - Obermenzing",10.5,38,363,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2008,"22 Aubing - Lochhausen - Langwied",17.9,17,95,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2008,"23 Allach - Untermenzing",13.7,20,146,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2008,"24 Feldmoching - Hasenbergl",27.8,79,284,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2008,"25 Laim",15.1,25,166,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2007,"Stadt München",20.5,1377,6712,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2007,"01 Altstadt - Lehel",10.2,20,196,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2007,"02 Ludwigsvorstadt - Isarvorstadt",30.6,108,353,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2007,"03 Maxvorstadt",23.3,83,356,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2007,"04 Schwabing - West",15,16,107,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2007,"05 Au - Haidhausen",16.8,53,315,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2007,"06 Sendling",17.9,40,224,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2007,"07 Sendling - Westpark",14.7,26,177,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2007,"08 Schwanthalerhöhe",23,42,183,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2007,"09 Neuhausen - Nymphenburg",14.4,69,480,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2007,"10 Moosach",16.4,28,171,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2007,"11 Milbertshofen - Am Hart",40.2,147,366,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2007,"12 Schwabing - Freimann",21,104,496,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2007,"13 Bogenhausen",9.4,26,277,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2007,"14 Berg am Laim",20.2,35,173,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2007,"15 Trudering - Riem",21.3,73,342,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2007,"16 Ramersdorf - Perlach",33.4,209,625,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2007,"17 Obergiesing - Fasangarten",14.6,23,158,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2007,"18 Untergiesing - Harlaching",6.5,15,231,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2007,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",15.2,59,387,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2007,"20 Hadern",20.2,39,193,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2007,"21 Pasing - Obermenzing",9.4,29,308,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2007,"22 Aubing - Lochhausen - Langwied",16.1,9,56,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2007,"23 Allach - Untermenzing",7.1,8,113,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2007,"24 Feldmoching - Hasenbergl",35.3,91,258,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2007,"25 Laim",15,25,167,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2022,"Stadt München",37.5,17496,46606,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2022,"01 Altstadt - Lehel",27.1,164,605,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2022,"02 Ludwigsvorstadt - Isarvorstadt",25.7,330,1282,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2022,"03 Maxvorstadt",30.5,486,1592,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2022,"04 Schwabing - West",27.1,361,1332,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2022,"05 Au - Haidhausen",29.2,538,1843,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2022,"06 Sendling",29.5,347,1177,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2022,"07 Sendling - Westpark",37.3,706,1893,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2022,"08 Schwanthalerhöhe",42.5,385,905,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2022,"09 Neuhausen - Nymphenburg",30.6,804,2626,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2022,"10 Moosach",50.8,781,1537,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2022,"11 Milbertshofen - Am Hart",56.4,1175,2082,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2022,"12 Schwabing - Freimann",32.9,911,2766,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2022,"13 Bogenhausen",30.1,948,3152,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2022,"14 Berg am Laim",49,624,1274,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2022,"15 Trudering - Riem",36,979,2720,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2022,"16 Ramersdorf - Perlach",53.2,2161,4061,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2022,"17 Obergiesing - Fasangarten",40.4,506,1252,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2022,"18 Untergiesing - Harlaching",24.7,352,1424,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2022,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",32,872,2728,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2022,"20 Hadern",38.5,627,1629,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2022,"21 Pasing - Obermenzing",30,758,2529,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2022,"22 Aubing - Lochhausen - Langwied",46.9,934,1992,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2022,"23 Allach - Untermenzing",20.2,194,959,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2022,"24 Feldmoching - Hasenbergl",52.4,1020,1947,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2022,"25 Laim",41,533,1299,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2021,"Stadt München",37.2,17188,46236,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2021,"01 Altstadt - Lehel",26.7,169,632,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2021,"02 Ludwigsvorstadt - Isarvorstadt",23.7,315,1331,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2021,"03 Maxvorstadt",29.9,477,1597,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2021,"04 Schwabing - West",28.7,383,1333,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2021,"05 Au - Haidhausen",28.8,516,1789,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2021,"06 Sendling",29.1,323,1111,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2021,"07 Sendling - Westpark",39.2,767,1955,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2021,"08 Schwanthalerhöhe",39.2,363,927,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2021,"09 Neuhausen - Nymphenburg",29.1,771,2647,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2021,"10 Moosach",46.5,669,1438,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2021,"11 Milbertshofen - Am Hart",55.8,1156,2071,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2021,"12 Schwabing - Freimann",33.5,943,2818,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2021,"13 Bogenhausen",30.3,952,3137,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2021,"14 Berg am Laim",48.2,612,1271,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2021,"15 Trudering - Riem",37.5,1023,2728,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2021,"16 Ramersdorf - Perlach",54.5,2176,3991,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2021,"17 Obergiesing - Fasangarten",39.8,472,1185,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2021,"18 Untergiesing - Harlaching",23.7,327,1379,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2021,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",31,837,2702,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2021,"20 Hadern",37.6,599,1594,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2021,"21 Pasing - Obermenzing",28.3,711,2509,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2021,"22 Aubing - Lochhausen - Langwied",46.8,877,1875,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","3 bis 7 Jahre (ohne Schulkinder)",2021,"23 Allach - Untermenzing",21.9,211,964,"betreute Kinder (nichtdeutsche Familiensprache) (3 bis 7 Jahre)","betreute Kinder (3 bis 7 Jahre)"
